date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count,part,country_name,ma7,ma30
2019-07-29,ekape_auction,1,전체,Tot,전국(전체),True,False,17297.0,8660,전체(도체),,17321.0,
2019-08-28,ekape_auction,1,전체,Tot,전국(전체),True,False,18072.0,13245,전체(도체),,17405.0,
2019-09-27,ekape_auction,1,전체,Tot,전국(전체),True,False,18615.0,11839,전체(도체),,17577.714285714286,
2019-10-27,ekape_auction,1,전체,Tot,전국(전체),True,False,17962.0,8924,전체(도체),,17693.285714285714,17589.6
2019-11-26,ekape_auction,1,전체,Tot,전국(전체),True,False,17652.0,10152,전체(도체),,17773.85714285714,17595.272727272728
2019-12-26,ekape_auction,1,전체,Tot,전국(전체),True,False,18048.0,11496,전체(도체),,17875.0,17633.0
2020-01-25,ekape_auction,1,전체,Tot,전국(전체),True,False,19353.0,13894,전체(도체),,18142.714285714286,17765.30769230769
2020-02-24,ekape_auction,1,전체,Tot,전국(전체),True,False,18183.0,5612,전체(도체),,18269.285714285714,17795.14285714286
2020-03-25,ekape_auction,1,전체,Tot,전국(전체),True,False,18718.0,9025,전체(도체),,18361.571428571428,17856.666666666668
2020-04-24,ekape_auction,1,전체,Tot,전국(전체),True,False,19524.0,9195,전체(도체),,18491.428571428572,17960.875
2020-05-24,ekape_auction,1,전체,Tot,전국(전체),True,False,20018.0,8128,전체(도체),,18785.14285714286,18081.882352941175
2020-06-23,ekape_auction,1,전체,Tot,전국(전체),True,False,20201.0,9535,전체(도체),,19149.285714285714,18199.61111111111
2020-07-23,ekape_auction,1,전체,Tot,전국(전체),True,False,19860.0,8698,전체(도체),,19408.14285714286,18287.0
2020-08-22,ekape_auction,1,전체,Tot,전국(전체),True,False,20456.0,7773,전체(도체),,19565.714285714286,18395.45
2020-09-21,ekape_auction,1,전체,Tot,전국(전체),True,False,20143.0,12233,전체(도체),,19845.714285714286,18478.666666666668
2020-10-21,ekape_auction,1,전체,Tot,전국(전체),True,False,20277.0,7161,전체(도체),,20068.428571428572,18560.409090909092
2020-11-20,ekape_auction,1,전체,Tot,전국(전체),True,False,19709.0,8600,전체(도체),,20094.85714285714,18610.347826086956
2020-12-20,ekape_auction,1,전체,Tot,전국(전체),True,False,18638.0,8233,전체(도체),,19897.714285714286,18611.5
2021-01-19,ekape_auction,1,전체,Tot,전국(전체),True,False,20367.0,11034,전체(도체),,19921.428571428572,18681.72
2021-02-18,ekape_auction,1,전체,Tot,전국(전체),True,False,19398.0,10873,전체(도체),,19855.428571428572,18709.26923076923
2021-03-20,ekape_auction,1,전체,Tot,전국(전체),True,False,19772.0,7647,전체(도체),,19757.714285714286,18748.62962962963
2021-04-19,ekape_auction,1,전체,Tot,전국(전체),True,False,20238.0,7425,전체(도체),,19771.285714285714,18801.821428571428
2021-05-19,ekape_auction,1,전체,Tot,전국(전체),True,False,20577.0,9400,전체(도체),,19814.14285714286,18863.03448275862
2021-06-18,ekape_auction,1,전체,Tot,전국(전체),True,False,20997.0,8117,전체(도체),,19998.14285714286,18934.166666666668
2021-07-18,ekape_auction,1,전체,Tot,전국(전체),True,False,21131.0,8188,전체(도체),,20354.285714285714,19055.733333333334
2021-08-17,ekape_auction,1,전체,Tot,전국(전체),True,False,20983.0,8134,전체(도체),,20442.285714285714,19174.966666666667
2021-09-16,ekape_auction,1,전체,Tot,전국(전체),True,False,22047.0,15088,전체(도체),,20820.714285714286,19338.1
2021-10-16,ekape_auction,1,전체,Tot,전국(전체),True,False,21442.0,7033,전체(도체),,21059.285714285714,19483.233333333334
2021-11-15,ekape_auction,1,전체,Tot,전국(전체),True,False,19927.0,7926,전체(도체),,21014.85714285714,19569.466666666667
2021-12-15,ekape_auction,1,전체,Tot,전국(전체),True,False,19909.0,10136,전체(도체),,20919.428571428572,19650.466666666667
2022-01-14,ekape_auction,1,전체,Tot,전국(전체),True,False,19658.0,13507,전체(도체),,20728.14285714286,19729.166666666668
2022-02-13,ekape_auction,1,전체,Tot,전국(전체),True,False,18034.0,9060,전체(도체),,20285.714285714286,19727.9
2022-03-15,ekape_auction,1,전체,Tot,전국(전체),True,False,18457.0,8182,전체(도체),,19924.85714285714,19722.633333333335
2022-04-14,ekape_auction,1,전체,Tot,전국(전체),True,False,18569.0,10367,전체(도체),,19428.0,19742.866666666665
2022-05-14,ekape_auction,1,전체,Tot,전국(전체),True,False,17560.0,9718,전체(도체),,18873.428571428572,19739.8
2022-06-13,ekape_auction,1,전체,Tot,전국(전체),True,False,18479.0,8617,전체(도체),,18666.571428571428,19754.166666666668
2022-07-13,ekape_auction,1,전체,Tot,전국(전체),True,False,17992.0,10747,전체(도체),,18392.714285714286,19708.8
2022-08-12,ekape_auction,1,전체,Tot,전국(전체),True,False,18197.0,10869,전체(도체),,18184.0,19709.266666666666
2022-09-11,ekape_auction,1,전체,Tot,전국(전체),True,False,18950.0,13150,전체(도체),,18314.85714285714,19717.0
2022-10-11,ekape_auction,1,전체,Tot,전국(전체),True,False,18380.0,8748,전체(도체),,18303.85714285714,19678.866666666665
2022-11-10,ekape_auction,1,전체,Tot,전국(전체),True,False,17509.0,10531,전체(도체),,18152.428571428572,19595.233333333334
2022-12-10,ekape_auction,1,전체,Tot,전국(전체),True,False,15772.0,10234,전체(도체),,17897.0,19447.6
2023-01-09,ekape_auction,1,전체,Tot,전국(전체),True,False,15200.0,15486,전체(도체),,17428.571428571428,19292.266666666666
2023-02-08,ekape_auction,1,전체,Tot,전국(전체),True,False,14711.0,11037,전체(도체),,16959.85714285714,19100.766666666666
2023-03-10,ekape_auction,1,전체,Tot,전국(전체),True,False,15739.0,11671,전체(도체),,16608.714285714286,18953.966666666667
2023-04-09,ekape_auction,1,전체,Tot,전국(전체),True,False,15420.0,9701,전체(도체),,16104.42857142857,18792.066666666666
2023-05-09,ekape_auction,1,전체,Tot,전국(전체),True,False,14012.0,12098,전체(도체),,15480.42857142857,18602.166666666668
2023-06-08,ekape_auction,1,전체,Tot,전국(전체),True,False,14129.0,11642,전체(도체),,14997.57142857143,18451.866666666665
2023-07-08,ekape_auction,1,전체,Tot,전국(전체),True,False,14068.0,10749,전체(도체),,14754.142857142857,18241.9
2023-08-07,ekape_auction,1,전체,Tot,전국(전체),True,False,14856.0,10355,전체(도체),,14705.0,18090.5
2023-09-06,ekape_auction,1,전체,Tot,전국(전체),True,False,16678.0,14050,전체(도체),,14986.0,17987.366666666665
2023-10-06,ekape_auction,1,전체,Tot,전국(전체),True,False,17717.0,14393,전체(도체),,15268.57142857143,17903.333333333332
2023-11-05,ekape_auction,1,전체,Tot,전국(전체),True,False,16670.0,9739,전체(도체),,15447.142857142857,17773.1
2023-12-05,ekape_auction,1,전체,Tot,전국(전체),True,False,16179.0,10091,전체(도체),,15756.714285714286,17612.5
2024-01-04,ekape_auction,1,전체,Tot,전국(전체),True,False,15507.0,12410,전체(도체),,15953.57142857143,17425.033333333333
2024-02-03,ekape_auction,1,전체,Tot,전국(전체),True,False,14749.0,18612,전체(도체),,16050.857142857143,17217.233333333334
2024-03-04,ekape_auction,1,전체,Tot,전국(전체),True,False,15219.0,7447,전체(도체),,16102.714285714286,16989.633333333335
2024-04-03,ekape_auction,1,전체,Tot,전국(전체),True,False,14726.0,12392,전체(도체),,15823.857142857143,16765.766666666666
2024-05-03,ekape_auction,1,전체,Tot,전국(전체),True,False,14336.0,12298,전체(도체),,15340.857142857143,16579.4
2024-06-02,ekape_auction,1,전체,Tot,전국(전체),True,False,14159.0,10335,전체(도체),,14982.142857142857,16387.733333333334
2024-07-02,ekape_auction,1,전체,Tot,전국(전체),True,False,13613.0,11659,전체(도체),,14615.57142857143,16186.233333333334
2024-08-01,ekape_auction,1,전체,Tot,전국(전체),True,False,14172.0,11843,전체(도체),,14424.857142857143,16057.5
2024-08-31,ekape_auction,1,전체,Tot,전국(전체),True,False,15512.0,16093,전체(도체),,14533.857142857143,15959.333333333334
